"","Row.names","baseMean","log2FoldChange","lfcSE","pvalue","padj","D00_1","D00_2","D00_3","D00_4","D00_5","D00_6","D00_7","D00_8","D00_9","D05_1","D05_2","D05_3","D05_4","D05_5","D05_6","D05_7","D05_8","D05_9","D09_1","D09_2","D09_3","D09_4","D09_5","D09_6","D09_7","D09_8","D09_9","D16_1","D16_2","D16_3","D16_4","D16_5","D16_6","D16_7","D16_8","D16_9","D26_1","D26_2","D26_3","D26_4","D26_5","D26_6","D26_7","D26_8","D26_9","D36_1","D36_2","D36_3","D36_4","D36_5","D36_6","D36_7","D36_8","D36_9"
"5260","SNORA70.7:snoRNA",11.5429775647036,-0.676484880082225,0.919404918945221,1.83261615651476e-22,6.27961810246232e-22,3.70398333590859,3.79799296676235,3.5932841931622,3.38176985566932,3.01663907009745,4.20019930313082,4.89668368375148,5.93744457876518,4.84374445670515,15.8906237468239,14.2102181047929,24.1692764369125,15.1208483813006,12.4491695129846,11.3856157700658,14.2984178157071,4.32748068791757,4.50703383160621,29.0589665100743,21.6001371997644,17.2498879573994,15.4500740648795,21.1092969253421,12.8306783715244,8.21947333636561,11.9399238390793,17.6281251155446,23.1902571425304,23.269625242667,20.1694417658711,8.77929306122302,11.394692825786,19.7840596921605,29.4158502638469,26.8346183398749,23.122893852983,6.73854249401502,5.53012161971203,12.2652741997561,12.1890066258115,12.3277184959132,8.44847717112987,10.0419111660848,6.56725665533769,10.1928914404765,6.38073772362103,3.83721084080537,3.51220488954598,3.44658868045907,7.06035336064293,4.42752170987102,4.58550214018618,5.27803312869563,5.71371491294906
"5261","SNORA70B:snoRNA",11.4593081092907,-0.608061819198391,0.924780150082521,2.53612883249339e-22,8.65473902208122e-22,3.70398333590859,3.79799296676235,3.5932841931622,3.38176985566932,3.01663907009745,4.20019930313082,4.19715744321555,5.93744457876518,4.84374445670515,15.8906237468239,14.2102181047929,25.136047494389,15.1208483813006,11.4117387202359,11.3856157700658,13.4047667022254,3.7092691610722,4.50703383160621,29.0589665100743,21.6001371997644,17.2498879573994,15.4500740648795,21.1092969253421,11.2268435750838,7.58720615664518,11.9399238390793,17.6281251155446,23.1902571425304,23.269625242667,20.1694417658711,8.77929306122302,11.394692825786,19.7840596921605,29.4158502638469,26.8346183398749,23.122893852983,6.73854249401502,5.53012161971203,12.2652741997561,12.1890066258115,12.3277184959132,8.44847717112987,10.0419111660848,6.56725665533769,10.1928914404765,6.38073772362103,3.83721084080537,3.51220488954598,3.44658868045907,7.06035336064293,4.42752170987102,4.58550214018618,5.27803312869563,5.71371491294906
"5417","U3.2:snoRNA",5.69015392968727,1.922006310118,0.937678357771283,6.63325088240186e-05,0.000109199087645366,3.70398333590859,3.79799296676235,3.5932841931622,9.01805294845152,4.02218542679661,14.0006643437694,4.89668368375148,8.16398629580213,8.99552541959528,2.97949195252948,2.03003115782756,5.800626344859,9.62235806082768,8.29944634198974,6.32534209448098,6.25555779437186,3.7092691610722,5.07041306055698,7.70952172716257,6.32199137554081,10.86104056577,8.6906666614947,5.27732423133551,1.60383479644055,6.32267179720431,6.96495557279625,9.1666250600832,4.63805142850608,4.6539250485334,3.50772900276019,1.7558586122446,6.0324844371808,1.97840596921605,13.8908181801499,12.0755782529437,13.4883547475734,2.80772603917293,2.30421734154668,4.59947782490852,1.21890066258115,4.10923949863773,2.30413013758087,8.78667227032421,5.37320999073084,7.64466858035738,3.19036886181051,4.79651355100671,3.51220488954598,0.861647170114768,1.85798772648498,1.77100868394841,3.05700142679079,5.27803312869563,8.57057236942359
"5556","SNORA80B:snoRNA",24.8250690754773,-0.578114529068067,0.682925517983401,4.29753743725732e-63,3.86386713082986e-62,3.70398333590859,8.54548417521528,3.5932841931622,9.01805294845152,6.03327814019491,2.80013286875388,9.09384112696703,7.42180572345648,7.61159843196524,25.8222635885888,21.3153271571893,17.401879034577,16.4954709614189,14.5240310984821,7.59041051337717,14.2984178157071,11.746019010062,12.9577222658678,17.7912039857598,20.0196393558792,14.0554642615847,17.3813333229894,21.1092969253421,11.2268435750838,15.8066794930108,20.8948667183887,20.4486251340317,102.037131427134,95.4054634949348,62.2621897989934,50.9198997550935,69.0384330032914,59.3521790764816,92.3330855504082,48.9731784702717,63.5879580957032,22.4618083133834,14.7469909858987,29.1300262244207,15.8457086135549,11.3004086212538,16.8969543422597,21.3390612279302,25.0749799567439,45.8680114821443,12.7614754472421,15.3488433632215,17.5610244477299,15.5096490620658,20.4378649913348,9.74054776171625,9.17100428037236,29.0291822078259,5.71371491294906
"5557","SNORD113-7:snoRNA",13.4071746398983,1.97226621824468,1.05704414198327,2.49811436378281e-36,1.26384788232033e-35,3.70398333590859,3.79799296676235,5.38992628974331,10.145309567008,12.0665562803898,5.60026573750776,2.7981049621437,0,0.691963493815021,18.8701156993534,27.405420630672,20.3021922070065,48.1117903041384,45.6469548809436,55.6630104314326,27.7031845179325,24.1102495469693,29.8590991343911,8.89560199287988,7.90248921942601,8.30550160911822,43.4533333074735,15.8319726940065,68.9648962469435,6.32267179720431,10.9449301858227,9.87175006470498,7.42088228560973,5.81740631066676,7.01545800552039,24.5820205714245,6.70276048575645,17.8056537229445,3.26842780709409,5.36692366797498,7.70763128432766,0.561545207834585,0.921686936618671,6.13263709987803,17.0646092761361,20.5461974931887,10.7526073087107,2.5104777915212,4.77618665842741,2.54822286011913,2.39277664635789,4.79651355100671,4.91708684536438,6.03153019080338,12.6343165400979,6.19853039381943,4.58550214018618,0,8.57057236942359
"5679","U3.16:snoRNA",4.53800622026136,0.954327343739822,1.0719013542652,0.000452401074357675,0.000696475593549368,2.46932222393906,3.79799296676235,1.7966420965811,2.25451323711288,3.01663907009745,4.20019930313082,4.89668368375148,5.19526400641954,4.84374445670515,2.97949195252948,2.03003115782756,3.867084229906,2.74924516023648,3.11229237824615,2.53013683779239,5.36190668089017,3.09105763422684,4.50703383160621,8.30256186002122,6.84882399016921,9.5832710874441,7.72503703243974,5.27732423133551,3.20766959288109,5.05813743776345,5.96996191953964,7.75637505083963,3.71044114280487,3.49044378640005,3.50772900276019,1.7558586122446,4.02165629145387,1.97840596921605,13.8908181801499,12.0755782529437,13.4883547475734,2.80772603917293,2.76506080985601,4.59947782490852,1.21890066258115,2.05461974931887,2.30413013758087,6.27619447880301,5.37320999073084,10.1928914404765,1.59518443090526,3.83721084080537,3.51220488954598,0.861647170114768,1.48639018118798,1.77100868394841,3.05700142679079,5.27803312869563,5.71371491294906
"5714","SNORA11D:snoRNA",8.4736434940953,0.655029265844235,1.0333397769703,7.29195161606887e-16,2.02539695258713e-15,2.46932222393906,3.79799296676235,1.7966420965811,1.12725661855644,3.01663907009745,0,1.39905248107185,2.22654171703694,1.38392698763004,4.96581992088247,5.07507789456889,5.800626344859,6.8731129005912,5.18715396374359,5.06027367558478,2.68095334044508,4.32748068791757,5.63379228950776,7.11648159430391,4.74149353165561,5.11107791330352,9.65629629054967,10.554648462671,14.4345131679649,4.42587025804302,2.98498095976982,2.11537501386535,12.986543999817,11.6348126213335,10.5231870082806,22.8261619591799,12.0649688743616,16.8164507383365,7.35396256596171,6.70865458496872,7.70763128432766,5.61545207834585,7.8343389612587,15.3315927496951,15.8457086135549,14.3823382452321,9.98456392951712,16.3181056448878,11.3434433137651,12.7411143005956,10.3686988008842,11.5116325224161,10.536614668638,8.61647170114768,10.4047312683159,11.5115564456647,16.8135078473493,15.8340993860869,19.9980021953217
"5715","SNORA11E:snoRNA",8.4736434940953,0.655029265844235,1.0333397769703,7.29195161606887e-16,2.02539695258713e-15,2.46932222393906,3.79799296676235,1.7966420965811,1.12725661855644,3.01663907009745,0,1.39905248107185,2.22654171703694,1.38392698763004,4.96581992088247,5.07507789456889,5.800626344859,6.8731129005912,5.18715396374359,5.06027367558478,2.68095334044508,4.32748068791757,5.63379228950776,7.11648159430391,4.74149353165561,5.11107791330352,9.65629629054967,10.554648462671,14.4345131679649,4.42587025804302,2.98498095976982,2.11537501386535,12.986543999817,11.6348126213335,10.5231870082806,22.8261619591799,12.0649688743616,16.8164507383365,7.35396256596171,6.70865458496872,7.70763128432766,5.61545207834585,7.8343389612587,15.3315927496951,15.8457086135549,14.3823382452321,9.98456392951712,16.3181056448878,11.3434433137651,12.7411143005956,10.3686988008842,11.5116325224161,10.536614668638,8.61647170114768,10.4047312683159,11.5115564456647,16.8135078473493,15.8340993860869,19.9980021953217
"5791","SNORA1:snoRNA",5.44007439812874,-1.13011367929971,1.41201066988092,4.50359697846909e-09,9.36803419788126e-09,2.46932222393906,4.74749120845293,3.5932841931622,5.6362830927822,5.02773178349576,5.60026573750776,6.29573616482333,5.19526400641954,4.84374445670515,4.96581992088247,6.09009347348267,4.8338552873825,19.2447161216554,8.29944634198974,10.1205473511696,8.04286002133525,3.09105763422684,2.81689614475388,4.74432106286927,4.21466091702721,3.83330843497764,16.4157036939344,21.1092969253421,9.62300877864328,5.69040461748388,2.98498095976982,4.93587503235249,6.49327199990852,8.14436883493346,7.89239025621043,12.2910102857122,11.394692825786,10.8812328306883,4.90264171064114,5.36692366797498,1.92690782108191,2.80772603917293,2.76506080985601,3.06631854993902,3.65670198774345,5.13654937329717,2.30413013758087,2.5104777915212,5.37320999073084,2.54822286011913,1.59518443090526,0.959302710201342,1.40488195581839,0.861647170114768,2.60118281707897,0.885504341974204,1.52850071339539,0,0
"5816","SNORD13P1:snoRNA",5.27736213222825,1.23352743866676,1.22037006423336,1.9467858783084e-10,4.31858551745764e-10,2.46932222393906,5.69698945014352,7.18656838632441,3.38176985566932,2.0110927133983,2.80013286875388,2.7981049621437,1.4843611446913,2.76785397526009,5.95898390505896,3.04504673674133,5.800626344859,2.74924516023648,5.18715396374359,2.53013683779239,3.57460445392678,8.03674984898977,4.50703383160621,7.11648159430391,7.90248921942601,7.66661686995528,4.82814814527484,3.51821615422368,3.20766959288109,3.79360307832259,2.98498095976982,4.93587503235249,16.6969851426219,11.6348126213335,11.4001192589706,19.3144447346906,8.04331258290774,14.8380447691204,8.98817646950876,9.39211641895621,11.5614469264915,3.36927124700751,2.30421734154668,6.13263709987803,3.65670198774345,2.05461974931887,1.53608675838725,5.0209555830424,5.97023332303427,2.54822286011913,3.98796107726314,1.91860542040268,4.21464586745518,0.861647170114768,1.48639018118798,1.77100868394841,3.05700142679079,5.27803312869563,0
"5851","SNORD115-10:snoRNA",39.1394825499541,-2.12609293125866,0.889028587613692,1.21629078337623e-125,2.76133631405835e-124,2.46932222393906,0.949498241690587,3.5932841931622,2.25451323711288,0,4.20019930313082,2.7981049621437,1.4843611446913,7.61159843196524,0,2.03003115782756,2.9003131724295,4.12386774035472,1.03743079274872,1.2650684188962,5.36190668089017,4.94569221476294,4.50703383160621,3.55824079715195,4.74149353165561,2.55553895665176,9.65629629054967,12.3137565397829,14.4345131679649,19.6002825713334,12.9349174923359,6.34612504159606,12.0589337141158,15.1252564077336,7.89239025621043,77.2577789387626,50.2707036431734,75.17942683021,8.98817646950876,10.0629818774531,15.4152625686553,18.5309918585413,16.1295213908267,35.2626633242987,358.356794798858,268.127877286112,153.608675838725,45.1886002473816,31.6422366120816,38.2233429017869,43.8675718498946,87.2965466283222,47.0635455199162,91.3346000321654,134.518311397513,158.505277213383,85.596039950142,47.5022981582606,42.852861847118
"5852","SNORD115-15:snoRNA",40.8157423408827,-2.87059347700564,1.03838779952942,1.60543130856117e-124,3.60706843902812e-123,2.46932222393906,2.84849472507176,5.38992628974331,0,3.01663907009745,0,2.7981049621437,4.45308343407389,6.91963493815021,0,1.01501557891378,2.9003131724295,2.74924516023648,2.07486158549744,5.06027367558478,4.46825556740847,3.09105763422684,4.50703383160621,4.15128093001061,2.634163073142,4.47219317414058,7.72503703243974,10.554648462671,8.01917398220273,13.2776107741291,6.96495557279625,7.05125004621784,25.0454777139329,18.6157001941336,10.5231870082806,91.3046478367194,53.6220838860516,91.9958775685465,5.71974866241467,6.03778912647185,21.1959860319011,14.6001754036992,15.2078344542081,56.7268931738718,297.4117616698,266.073257536793,170.505630180985,32.6362112897756,38.8065165997227,35.6751200416678,54.2362706507787,72.907005975302,46.361104542007,115.460720795379,124.485177674494,183.29939878866,96.2955449439098,60.6973809799997,79.9920087812869
"5953","SNORA41:snoRNA",5.69309228474345,-1.24638764476697,1.01588149915702,0.000946702540781943,0.00141431937948316,2.46932222393906,4.74749120845293,7.18656838632441,3.38176985566932,4.02218542679661,5.60026573750776,7.69478864589518,3.71090286172824,8.30356192578026,2.97949195252948,3.04504673674133,5.800626344859,5.49849032047296,2.07486158549744,7.59041051337717,4.46825556740847,3.09105763422684,1.69013768685233,10.6747223914559,7.90248921942601,7.66661686995528,14.4844444358245,8.79554038555919,6.41533918576219,6.95493897692474,8.95494287930946,6.34612504159606,8.34849257131095,6.98088757280011,2.63079675207014,12.2910102857122,9.38386468005903,12.8596387999043,4.08553475886762,8.05038550196247,7.70763128432766,2.24618083133834,2.30421734154668,3.06631854993902,4.87560265032459,6.1638592479566,6.91239041274262,7.53143337456361,4.77618665842741,0,4.78555329271577,2.87790813060403,4.21464586745518,5.16988302068861,4.08757299826696,4.42752170987102,1.52850071339539,0,8.57057236942359
"5954","SNORA74B:snoRNA",17.238159027141,0.333136888428449,0.7558057467475,6.92806833782463e-14,1.78244185874995e-13,2.46932222393906,6.64648769183411,7.18656838632441,1.12725661855644,2.0110927133983,8.40039860626164,5.5962099242874,4.45308343407389,4.84374445670515,15.8906237468239,19.2852959993618,14.5015658621475,19.2447161216554,17.6363234767282,16.4458894456505,12.5111155887437,11.746019010062,9.57744689216319,12.4538427900318,11.0634849071964,10.222155826607,22.2094814682642,15.8319726940065,25.6613567430487,17.0712138524516,14.9249047988491,23.2691251525189,14.8417645712195,34.9044378640005,20.1694417658711,8.77929306122302,16.7569012143911,29.6760895382408,16.3421390354705,12.7464437114406,25.0498016740649,12.9155397801955,11.0602432394241,36.7958225992682,23.1591125890418,17.4642678692104,20.7371712382279,23.8495390194514,24.4779566244405,38.2233429017869,15.1542520935999,20.1453569142282,16.1561424919115,9.47811887126245,23.7822428990078,23.0231128913293,32.0985149813033,42.224265029565,28.5685745647453
"5955","SNORD114-1:snoRNA",11.3693572354108,-0.668914869798159,0.90724473883113,1.86966551323864e-21,6.2180846306055e-21,2.46932222393906,1.89899648338117,1.7966420965811,5.6362830927822,7.03882449689406,5.60026573750776,2.7981049621437,3.71090286172824,2.76785397526009,18.8701156993534,11.1651713680516,24.1692764369125,19.2447161216554,31.1229237824615,34.1568473101973,19.6603244965973,18.546345805361,13.5211014948186,2.37216053143464,8.95615444868281,7.66661686995528,37.6595555331437,31.6639453880131,28.8690263359298,8.21947333636561,7.95994922605285,12.6922500831921,6.49327199990852,3.49044378640005,6.13852575483034,19.3144447346906,13.4055209715129,9.89202984608027,6.53685561418819,2.68346183398749,1.92690782108191,1.12309041566917,1.84337387323734,1.53315927496951,26.8158145767853,33.9012258637613,17.6649977214534,5.0209555830424,7.16427998764112,7.64466858035738,7.97592215452628,4.79651355100671,3.51220488954598,18.0945905724101,15.6070969024738,7.08403473579363,3.05700142679079,5.27803312869563,5.71371491294906
"5956","SNORD114-21:snoRNA",8.1076995171792,3.96874702665088,1.51964477375379,4.47862129339366e-27,1.75268655881385e-26,2.46932222393906,1.89899648338117,0,10.145309567008,9.04991721029236,0,0,0,0.691963493815021,15.8906237468239,23.3453583150169,29.003131724295,48.1117903041384,26.9732006114667,35.4219157290935,34.8523934257861,7.41853832214441,12.3943430369171,4.15128093001061,4.74149353165561,5.11107791330352,8.6906666614947,12.3137565397829,8.01917398220273,4.42587025804302,8.95494287930946,7.05125004621784,5.5656617142073,3.49044378640005,0.876932250690048,7.02343444897842,2.01082814572694,4.94601492304013,4.08553475886762,0.670865458496872,5.78072346324574,1.12309041566917,1.38253040492801,1.53315927496951,9.75120530064919,13.3550283705726,3.84021689596812,0,1.19404666460685,2.54822286011913,4.78555329271577,2.87790813060403,1.40488195581839,1.72329434022954,12.2627189948009,7.96953907776784,0,7.91704969304344,8.57057236942359
"5957","SNORD114-28:snoRNA",8.74023566983431,3.60235582422408,1.09882361224533,2.57533554064185e-25,9.60066687978198e-25,2.46932222393906,3.79799296676235,3.5932841931622,5.6362830927822,7.03882449689406,2.80013286875388,0,0.742180572345648,1.38392698763004,14.8974597626474,10.1501557891378,16.4351079771005,34.365564502956,28.0106314042154,24.0362999590277,15.1920689291888,8.03674984898977,11.2675845790155,4.15128093001061,3.1609956877704,1.27776947832588,5.7937777743298,5.27732423133551,8.01917398220273,3.79360307832259,4.97496826628303,4.23075002773071,6.49327199990852,1.16348126213335,1.7538645013801,3.51171722448921,2.01082814572694,6.92442089225619,2.45132085532057,2.01259637549062,11.5614469264915,3.9308164548421,1.84337387323734,7.66579637484754,8.53230463806804,4.10923949863773,6.91239041274262,5.0209555830424,2.38809332921371,2.54822286011913,13.5590676626947,23.9825677550336,17.5610244477299,10.3397660413772,21.5526576272258,5.31302605184522,10.6995049937677,29.0291822078259,28.5685745647453
"5958","SNORD114-9:snoRNA",18.4569153011299,0.97997819088701,0.862663122293443,2.39347055554167e-94,3.59749895688895e-93,2.46932222393906,1.89899648338117,5.38992628974331,15.7815926597902,11.0610099236907,5.60026573750776,2.09857872160778,1.4843611446913,2.07589048144506,55.6171831138837,68.0060437872231,62.8401187359726,98.9728257685133,86.1067557981436,65.7835577826022,76.8539957594257,35.2380570301859,45.6337175450128,13.6399230557492,11.5903175218248,8.94438634828116,28.003259242594,10.554648462671,19.2460175572866,8.85174051608604,17.9098857586189,19.0383751247882,8.34849257131095,8.14436883493346,7.89239025621043,7.02343444897842,4.69193234002952,7.91362387686421,3.26842780709409,4.02519275098124,7.70763128432766,2.80772603917293,3.22590427816535,6.13263709987803,13.4079072883926,14.3823382452321,9.2165205503235,2.5104777915212,2.98511666151713,7.64466858035738,2.39277664635789,5.75581626120805,2.80976391163679,18.0945905724101,24.1538404443048,16.8245824975099,0,13.1950828217391,11.4274298258981
"5959","SNORD115-32:snoRNA",33.8073141896252,-1.67262836295203,0.774117158457695,1.81053295486211e-184,7.61546652176884e-183,2.46932222393906,0.949498241690587,0,1.12725661855644,4.02218542679661,2.80013286875388,4.89668368375148,1.4843611446913,3.45981746907511,0,1.01501557891378,4.8338552873825,0,0,1.2650684188962,1.78730222696339,3.09105763422684,3.94365460265543,1.77912039857598,2.1073304585136,0.63888473916294,7.72503703243974,10.554648462671,8.01917398220273,6.95493897692474,11.9399238390793,7.75637505083963,28.7559188567377,27.9235502912004,14.9078482617308,64.9667686530504,65.0167767118376,87.0498626455064,16.3421390354705,12.7464437114406,9.63453910540957,28.6388055995638,29.4939819717975,33.7295040493292,221.839920589769,203.407355182568,144.392155288401,26.3600168109726,29.2541432828679,20.385782880953,55.831455081684,83.4593357875168,49.1708684536438,104.259307583887,119.654409585633,121.314094850466,48.9120228286526,26.3901656434781,57.1371491294906
"5960","SNORD23:snoRNA",6.16322530821019,1.11188984887182,0.968290720753136,3.29174885763454e-08,6.5365157553614e-08,2.46932222393906,0.949498241690587,1.7966420965811,4.50902647422576,6.03327814019491,8.40039860626164,2.7981049621437,3.71090286172824,6.22767144433519,1.98632796835299,5.07507789456889,1.933542114953,13.7462258011824,15.5614618912308,11.3856157700658,8.93651113481694,1.23642305369073,0.563379228950776,2.37216053143464,3.6878283023988,4.47219317414058,30.9001481297589,26.3866211566776,28.8690263359298,6.32267179720431,2.98498095976982,4.93587503235249,2.78283085710365,5.81740631066676,4.38466125345024,10.5351516734676,10.0541407286347,11.8704358152963,2.45132085532057,5.36692366797498,1.92690782108191,3.36927124700751,5.06927815140269,3.06631854993902,6.09450331290574,6.1638592479566,3.84021689596812,5.0209555830424,2.38809332921371,7.64466858035738,1.59518443090526,2.87790813060403,2.80976391163679,0.861647170114768,4.08757299826696,2.65651302592261,6.11400285358157,0,5.71371491294906
"6022","U3.56:snoRNA",4.51077574000985,-1.73317978631337,1.40650852048573,7.43062858101614e-05,0.000121771642043472,1.23466111196953,2.84849472507176,1.7966420965811,0,1.00554635669915,0,2.7981049621437,2.96872228938259,1.38392698763004,1.98632796835299,2.03003115782756,4.8338552873825,1.37462258011824,2.07486158549744,2.53013683779239,2.68095334044508,1.8546345805361,2.81689614475388,3.55824079715195,2.1073304585136,4.47219317414058,6.75940740338477,3.51821615422368,4.81150438932164,5.05813743776345,5.96996191953964,4.93587503235249,4.63805142850608,4.6539250485334,3.50772900276019,8.77929306122302,6.70276048575645,9.89202984608027,6.53685561418819,6.03778912647185,9.63453910540957,1.68463562350376,2.30421734154668,7.66579637484754,6.09450331290574,5.13654937329717,5.37630365435537,5.0209555830424,4.77618665842741,10.1928914404765,3.19036886181051,3.83721084080537,3.51220488954598,5.16988302068861,6.68875581534593,5.31302605184522,10.6995049937677,10.5560662573913,8.57057236942359
"6114","SNORD115-12:snoRNA",21.3533645683333,-4.08937988111528,1.36797198231066,3.49323897711227e-113,6.80585805738283e-112,1.23466111196953,1.89899648338117,0,0,0,0,3.49763120267963,1.4843611446913,1.38392698763004,0.993163984176494,1.01501557891378,0,0,0,0,3.57460445392678,2.47284610738147,3.94365460265543,1.77912039857598,1.5804978438852,1.91665421748882,6.75940740338477,3.51821615422368,4.81150438932164,8.21947333636561,2.98498095976982,2.82050001848714,12.986543999817,6.98088757280011,6.13852575483034,40.3847480816259,30.8326982344797,37.589713415105,5.71974866241467,6.70865458496872,7.70763128432766,8.42317811751878,11.5210867077334,24.5305483995121,197.461907338146,160.260340446872,75.2682511609752,20.0838223321696,17.9106999691028,28.0304514613104,26.3205431099367,39.331411118255,29.5025210721863,54.2837717172304,70.6035336064293,69.9548430159621,56.5545263956295,26.3901656434781,25.7117171082708
"6115","SNORD115-5:snoRNA",29.3818354501166,-3.26610276499265,1.34812699981099,2.59937169311947e-138,6.71628133660297e-137,1.23466111196953,0.949498241690587,0,1.12725661855644,0,0,1.39905248107185,3.71090286172824,2.76785397526009,0,4.06006231565511,1.933542114953,0,1.03743079274872,3.79520525668859,1.78730222696339,3.09105763422684,2.2535169158031,3.55824079715195,3.6878283023988,4.47219317414058,1.93125925810993,3.51821615422368,3.20766959288109,5.69040461748388,6.96495557279625,4.23075002773071,15.7693748569207,24.4331065048004,16.6617127631109,45.6523239183597,26.1407658944502,34.6221044612809,8.17106951773524,8.05038550196247,19.2690782108191,17.9694466507067,21.6596430105388,49.0610967990243,199.899708663308,185.943087313357,95.2373790200095,38.9124057685786,25.6720032890474,50.9644572023826,41.4747952035367,70.029097844698,43.5513406303702,82.7181283310178,94.757374050734,116.886573140595,87.1245406635374,39.5852484652172,59.9940065859651
"6116","SNORD115-9:snoRNA",21.3533645683333,-4.08937988111528,1.36797198231066,3.49323897711227e-113,6.80585805738283e-112,1.23466111196953,1.89899648338117,0,0,0,0,3.49763120267963,1.4843611446913,1.38392698763004,0.993163984176494,1.01501557891378,0,0,0,0,3.57460445392678,2.47284610738147,3.94365460265543,1.77912039857598,1.5804978438852,1.91665421748882,6.75940740338477,3.51821615422368,4.81150438932164,8.21947333636561,2.98498095976982,2.82050001848714,12.986543999817,6.98088757280011,6.13852575483034,40.3847480816259,30.8326982344797,37.589713415105,5.71974866241467,6.70865458496872,7.70763128432766,8.42317811751878,11.5210867077334,24.5305483995121,197.461907338146,160.260340446872,75.2682511609752,20.0838223321696,17.9106999691028,28.0304514613104,26.3205431099367,39.331411118255,29.5025210721863,54.2837717172304,70.6035336064293,69.9548430159621,56.5545263956295,26.3901656434781,25.7117171082708
"6131","SNORA63.1:snoRNA",5.2600006446364,2.13512597815078,1.2975589996093,9.49844697649004e-15,2.52950052978822e-14,1.23466111196953,0.949498241690587,0,1.12725661855644,1.00554635669915,1.40006643437694,0.699526240535925,0.742180572345648,0.691963493815021,4.96581992088247,4.06006231565511,5.800626344859,4.12386774035472,4.14972317099487,2.53013683779239,1.78730222696339,1.8546345805361,2.81689614475388,4.15128093001061,2.1073304585136,3.83330843497764,1.93125925810993,3.51821615422368,1.60383479644055,5.69040461748388,1.98998730651321,4.93587503235249,5.5656617142073,1.16348126213335,3.50772900276019,12.2910102857122,6.70276048575645,11.8704358152963,3.26842780709409,4.02519275098124,5.78072346324574,2.24618083133834,4.14759121478402,4.59947782490852,13.4079072883926,6.1638592479566,7.68043379193625,10.0419111660848,7.16427998764112,5.09644572023826,7.97592215452628,2.87790813060403,6.32196880118277,6.03153019080338,8.17514599653392,8.85504341974204,29.0415135545125,13.1950828217391,17.1411447388472
"6132","SNORA8.3:snoRNA",11.0309127112135,-0.327527661079514,1.48420840692263,1.78740613546304e-37,9.37049825219561e-37,1.23466111196953,0.949498241690587,1.7966420965811,0,1.00554635669915,0,1.39905248107185,0.742180572345648,3.45981746907511,17.8769517151769,11.1651713680516,24.1692764369125,8.24773548070944,12.4491695129846,10.1205473511696,13.4047667022254,7.41853832214441,11.2675845790155,38.5476086358128,28.975793804562,29.3886980014952,17.3813333229894,14.0728646168947,14.4345131679649,11.3808092349678,14.9249047988491,16.217875106301,26.9006982853353,19.779181456267,23.6771707686313,10.5351516734676,14.7460730686642,12.8596387999043,22.8789946496587,18.1133673794156,17.3421703897372,5.05390687051127,6.91265202464003,18.3979112996341,4.87560265032459,5.13654937329717,3.0721735167745,12.552388957606,5.97023332303427,7.64466858035738,7.17832993907366,6.7151189714094,4.21464586745518,0.861647170114768,1.85798772648498,3.54201736789682,6.11400285358157,5.27803312869563,11.4274298258981
"6133","SNORD114-26:snoRNA",19.90399466458,4.77254496712895,0.777890537487173,4.83215203475297e-80,5.73098512362177e-79,1.23466111196953,1.89899648338117,1.7966420965811,20.2906191340159,11.0610099236907,9.80046504063858,1.39905248107185,0.742180572345648,2.07589048144506,16.8837877310004,20.3003115782756,11.601252689718,64.6072612655573,43.5720932954462,46.8075314991592,25.9158822909691,15.4552881711342,27.0422029896372,2.96520066429329,5.26832614628401,5.11107791330352,15.4500740648795,5.27732423133551,11.2268435750838,4.42587025804302,2.98498095976982,5.64100003697428,5.5656617142073,4.6539250485334,3.50772900276019,7.02343444897842,8.71358863148338,8.90282686147224,4.08553475886762,5.36692366797498,9.63453910540957,5.05390687051127,4.14759121478402,9.19895564981705,35.3481192148533,22.6008172425075,9.98456392951712,13.8076278533666,6.56725665533769,10.1928914404765,33.4988730490104,47.9651355100671,34.4196079175506,34.4658868045907,40.8757299826696,28.3361389431745,65.7255306760019,102.921646009565,131.415442997828
"6134","SNORD115-33:snoRNA",19.8034689612206,-0.119104683090969,0.960305783067489,6.42119767195386e-129,1.50178528310438e-127,1.23466111196953,0,0,1.12725661855644,3.01663907009745,1.40006643437694,2.09857872160778,0.742180572345648,2.07589048144506,0,0,0.966771057476501,1.37462258011824,1.03743079274872,0,1.78730222696339,2.47284610738147,0.563379228950776,0,0.526832614628401,3.1944236958147,3.86251851621987,1.75910807711184,4.81150438932164,2.52906871888173,3.97997461302643,3.52562502310892,7.42088228560973,4.6539250485334,7.01545800552039,26.3378791836691,20.1082814572693,38.578916399713,3.26842780709409,6.70865458496872,9.63453910540957,12.9155397801955,11.5210867077334,18.3979112996341,121.890066258115,118.140635585835,61.44347033549,28.8704946024938,26.8660499536542,38.2233429017869,21.534989817221,39.331411118255,25.9903161826403,50.8371830367713,90.2982035071701,68.1838343320137,58.0830271090249,63.3363975443475,45.7097193035925
