,D0,D0,D0,D0,D0,D0,D0,D0,D0,D5,D5,D5,D5,D5,D5,D5,D5,D5,D9,D9,D9,D9,D9,D9,D9,D9,D9,D16,D16,D16,D16,D16,D16,D16,D16,D16,D26,D26,D26,D26,D26,D26,D26,D26,D26,D36,D36,D36,D36,D36,D36,D36,D36,D36,cluster,name
AC079610.2,1.1593923578257797,0.03719141586226931,-0.6987692234622468,0.2422067339730412,0.10408421534306399,-0.2920883785544845,0.5215660120818673,0.7688258586874984,0.33213611482059713,-0.6137925849283458,-1.1135624978117222,-0.2562960687044677,-2.4000621563173645,0.42063289002236554,-2.4000621563173645,-0.7030760982621242,-0.4142869497088206,-0.748621357386972,-1.413415182218354,-1.089694364857526,-0.644471832404471,0.056673428896902175,-0.7161514223882732,0.32363789350558375,0.5441701045074324,-1.126114355763801,-0.5584803563480788,-0.6720288649646576,-0.4716477742985761,-0.7185956263841611,-0.051631276965022,0.46439474194379227,0.08480704042940804,0.34757439067153273,0.2929264188581581,-0.6399193055849031,2.2095006650896885,1.707888197637711,-0.19848452186850585,-0.006146437351725956,0.1294735119482365,1.8620404416487781,1.1857074628924968,1.8728497685409258,1.428907843794336,0.7032466002886887,0.5597334517869226,0.15979870859811654,1.4529983018198176,0.22847766058182023,0.8547094614920844,0.6430974703379292,-0.35118821471761513,-2.4000621563173645,2,AC079610.2
BCYRN1,-1.269805340183115,-1.4349041696465314,-1.7351975131912105,-0.7530355012244118,-0.15384492905731548,0.02122404631554372,0.27671505326683243,-0.9740437559144509,-0.18661039277761943,-1.8460823416252743,-1.3341310679881655,-2.48751988786848,-0.19950687534994546,-0.5450077904669969,0.44555677825428625,-0.6559641903154197,-1.691233654529411,-2.1388330552949095,-0.38527710169761165,-1.168258576918747,-0.3375146763926504,0.5854697152731064,0.6712878179261815,0.6447739556025842,-0.35693198065530435,-0.964975042042014,-0.24841073168350747,0.292627488157227,1.0948198779925824,1.001843014281955,0.8407964877508786,0.4225202456000169,1.655528255330198,0.13935924227737487,1.1441744807053777,1.2134814657497277,0.39610786665055553,-0.18854225763524235,0.8571642090682375,0.8725381714291982,0.9166642069278536,0.7112790341494314,-0.19098933339215274,-0.2858503788400383,1.300919119450805,0.09099106546371752,1.0367780167717269,0.3659593524753104,0.6272329082710106,0.7160338036154817,0.3025522158619431,0.8504957616559823,-0.27717748378568857,2.314754372201037,1,BCYRN1
RP11-242D8.1,0.6041402500530042,-0.20533735978809356,-0.8791677372176309,-0.6979774944287414,0.10853112484467609,0.7810168405777553,1.0078017338305212,1.40872760533499,0.8807021547707431,0.3167300274550345,-2.436836446397715,1.7549054980061836,0.21645098592359924,-0.7664349459767803,-0.20611192523885352,-1.3305510611967992,0.2309992332083656,0.11855968816085839,-0.6547590214761334,-1.2370907313261845,-0.5896913060584928,-0.1875000305957842,-0.8950825199343124,0.41152812853874543,0.11568055379860147,-2.436836446397715,-0.28262445811742276,-0.5125451342738092,-1.1772004242394558,-0.2878209674170868,-0.8964689077342712,0.33229277521314193,-2.436836446397715,0.07884288829608077,-0.3330007628201671,-2.436836446397715,1.2985436442782272,0.5977326196049157,0.9137902451707082,0.8034968740794886,0.5635225332194286,1.0372382819996038,0.6269370688409294,0.1882927965838491,-0.5922367442221145,0.8440300748132818,1.12250028936634,1.1201820847401103,0.8177237958268173,1.1006356367663261,0.9996026697296823,0.6472433690138302,0.16663460517460116,0.26393124043259875,2,RP11-242D8.1
RP11-169F17.1,0.08551646776921261,0.33326234981599795,0.7634908119838049,-2.1275333076444434,0.2268986838403516,-0.36317419707941134,0.5815990548585592,-0.6959530027133819,-0.198466497662972,0.4138878262906926,0.243246071772859,0.7374057297492729,1.8165766742881244,0.8741998079920027,2.1000826628611793,0.025828552016971353,0.22524864435622696,-0.35409578442136924,-0.9926877129787007,-0.4548899774116917,-0.4995564098263823,-0.06670761180119303,0.3848349594961106,-1.1206433369925677,0.12609295948674298,1.1248854518804907,-1.0042791858859075,-0.13181672290442453,-0.30495003119911546,-0.22122917887119634,-1.7586675902158109,-0.622785984248333,-0.8557192049162079,0.07316926960868617,0.36961362493479777,1.2109104758609956,0.18705458438014216,-1.1137968067537707,0.7549510495216286,1.0048117319525072,0.035599042257373405,-1.4921481523650162,-3.651712986812977,-0.597503844424986,0.6566732756903961,0.6890894619954148,0.3515717306940279,-0.0034459415259425067,-1.0326256103726499,0.09098183579858381,0.8913059276192241,0.7491027987511079,2.198017139009329,0.3384804224958677,5,RP11-169F17.1
AC004069.2,0.3488857515569886,0.761146481034683,0.3009695029044986,-0.36922265623053296,0.26847440153517627,-0.07278234209854213,0.09821215665840198,0.18764629262870192,-0.27412759144097754,1.7326113561087684,2.022423109676812,1.5486886297234275,0.5227888050656144,0.7321089919731848,0.8730069476291112,1.7575117189998288,2.388288153388586,2.3062457762157558,1.2534123858217157,0.853547563913219,0.9996231100982117,0.2058294268559252,-1.3826304003054766,0.12642981897449695,0.5171251476110149,0.019636660627150835,0.7004775116651742,-0.6142931585689254,-0.3275597266832176,-0.6812782012606686,-3.1632675939970727,-0.9801770263604568,-0.871346593998568,-0.49570894593419335,-0.5143460684520599,-1.3020193917770166,-0.21640423060140537,0.024780857127662852,-0.34312383149989095,-1.0778128850414812,-0.8295760946113563,-0.3406059608023459,-0.5963952037993574,-0.13139416201370013,-0.2048960635636479,-0.29037345082851745,-0.28730461008412383,-0.6797755102901332,-0.7019157815776016,-0.3837403490171858,-0.6697944458349121,-0.8386088131887103,-0.9967031365775351,-0.9126863313546341,5,AC004069.2
C14orf132,-0.9706538077365884,-0.5655809820652072,-0.8259609870389208,-0.729506371022251,-0.3276850315441132,-0.0049076061956956265,-0.5010676112913156,-0.3138883171529404,-1.170608922723683,-1.2395698923424985,-1.2259938023225043,-1.2562075048592798,-1.8529308911718703,-1.5034222604045393,-1.3976818718390012,-2.573342984347739,-1.2420903268954302,-1.7764587781531527,-0.20096423012171888,-0.4743590203347862,-0.37224727851095263,-0.48603554688858935,-0.5676590493857396,-0.6461357651426725,0.35918098627050987,-0.12354092272608835,0.09468501215406469,0.7705411004589775,0.5761006405492322,1.0940362202853848,0.8627652567220986,1.2492491555855716,0.7718364876278754,0.8982864992643756,0.8087516820728297,0.5803331485964371,2.001560365671187,1.467132850351156,1.000644139529645,0.2291214274927592,0.6536834746434242,0.40728321239885856,0.39418202473008745,0.6228059149354269,0.57101599125129,1.2217065736096142,1.3079161757832238,1.5228008950666736,1.25601104225068,0.3582251150038473,0.9747624306767025,0.6586280782660343,0.2665293343936766,-0.6312754734244022,2,C14orf132
RP11-131K5.2,1.124036671171023,-1.1689209232878381,0.0780494936263808,0.0036103378766025045,0.5262869253354459,0.6836943076908196,1.0299734319648377,1.8505826793321978,1.3172860266462894,-1.1381470565037184,-1.1230125080547266,-0.5967365539295549,-0.2362621941384001,-1.1076638096668943,-0.9607376120872253,-0.2639474396031822,-1.4314719428959122,-0.209213275803072,-1.0100089914026262,-0.5137979178228543,0.15953343315223095,-0.5978524687623713,-2.5436582015398987,-2.5436582015398987,-0.9610652024766803,-0.569369205302986,-0.20778259472096008,0.11820178795215983,0.042179233427301455,1.0346564355321923,0.04964852275012451,0.9611772159462504,-0.5749496349802243,-0.7496735600280586,0.22257520047073395,-0.5999815403922903,1.9615504119259202,2.066862333860518,0.40138029773635336,-0.3658456772121409,0.24963749028550408,2.2786370054053724,0.13689238328833844,1.3286603958676049,-0.3189029517644486,0.2104817895242332,0.4596715658111042,1.036729489099076,0.5663360457203097,-0.14824221531381548,-0.2739509448590903,-0.11604805690704575,-0.28114384921688346,0.7137136188138071,2,RP11-131K5.2
RP11-63B13.1,0.4451799378589421,-0.15111324549797275,-0.47376009045404666,0.9300075576272143,-1.0336477708002891,0.3635752589864905,1.6550672497302321,1.6785728751844704,1.0742245368523675,-1.0440897497526587,-0.33688996004478056,-1.0665856269026484,0.03438537235646952,-0.04054643971225987,-0.4133612214994261,-0.47944529374576056,-0.10054396986751296,-1.8438639297989754,-0.48443962709417415,-0.2935894002932646,-0.819800965022775,-2.7770312923820057,-1.143392724248059,0.2410886201753321,0.07930264380284009,-0.3596997599516355,0.0678286200852383,0.05021342107717642,-1.4423241434085758,0.8486240073099359,-1.1448617372607897,0.1571310398308796,-1.5446621352784526,-0.1114238204811476,0.9167677072277409,-0.3961785756743749,1.0126485755160552,1.8477191389319378,0.4953389342371542,0.42650656011102517,0.5993474859983782,0.4981541976652243,0.4693353894932657,1.5986196280289384,-2.7770312923820057,0.5542698675061029,-0.13849039944167857,0.8795892063161475,0.5124094996609158,0.2991668758771593,0.7137098399268134,0.17527659123858416,1.70801720221781,0.08469533016448584,2,RP11-63B13.1
C1orf132,-0.5319163908288577,0.14568031515007712,-2.1041667663124275,-0.9104966520640607,-1.635257451995448,-2.2932876315318613,-0.6145830136913768,-0.841418087559906,-1.4921876479058342,0.07506021686220564,-0.5922868334701179,-0.6615435644512302,0.08605587126698248,-0.36283388654870674,-0.4962987416414728,-0.4102578096336565,-1.0778281348456924,-0.23555315146966957,-0.9813167617839292,-0.756264252688726,-0.8841630662800547,-0.8740981074233755,0.5148118463755869,-0.41468429284996716,-0.05158464439394597,-1.0704591308898739,0.5186100735460947,-0.7193639358083878,0.9155633096069113,1.0193929026692765,-0.276622417030895,-0.41017331559503223,-0.8419208800228042,0.9725604121741226,1.3238199709471945,0.6814775431416619,0.20412494831109898,0.4828615702211751,1.323493353614182,1.1318336715431734,1.0274128764168686,0.7658989507391915,1.1900849320596933,1.0912436786162623,2.0695460869126947,0.22885565390423424,-0.8828157089763933,0.01506843991081482,0.11693780388683206,0.791540813062487,0.5269938470923287,1.5916946726972176,1.290092771067658,2.3226657458976345,1,C1orf132
LINC00662,0.5677045741021379,-1.2681101005856261,-0.5373178988818568,-0.6159583848642483,0.22154000650250877,-0.847838346842719,1.8132376163252804,0.3898210149143379,0.6154497916444839,-0.08243323470860692,-0.04961136229903622,-0.12265671543254397,-1.5653091153882024,-0.34239606531437206,-0.05403372325389538,0.5058211125259506,-1.6534069601234376,-0.22516940393220383,-0.3418724090062032,-1.4423965010228963,-0.23635388470110455,-1.8425674299180308,-0.564916661716505,-1.4290178286496118,1.020309024678118,-0.40016071277850257,1.0974694048183902,0.3423770520269984,-1.7020131042959343,0.47327973683658037,0.007200971384834138,-0.6274859590802503,-1.2271721604255819,1.0843866087683522,0.22275207591392102,0.1527748144276131,1.3529985526004829,1.5637431181152208,-1.4698637463071735,0.23794356768908237,0.5159509981108688,0.03873932363831566,0.8761538419013059,2.44419220702329,-0.9566742564736279,1.9883493163513728,0.3987637657419184,1.5973463762731086,1.34768122249896,-0.011902807156617864,0.26558401536990545,-0.7423702741834927,-0.9167840381511515,0.1342229753100148,2,LINC00662
LINC01089,-0.33379426498730613,0.45481348504916985,1.036861641032577,1.5456750989458574,0.3607325884406975,1.0410093841969175,1.0394396767493932,1.5168071242976413,0.34902879204300696,-1.017040598071079,-0.08983589996848373,-1.0549324265586237,-0.14861617174268446,-0.618092846121073,0.029326547005979826,0.7002936068818132,-0.6926011855037528,-1.7287942248788077,-0.7564179975681284,-0.022792514483500732,-1.0671816263492906,-1.893504047753357,0.30559592494474125,-0.7349506595707899,0.5814077377296859,1.2617054701203083,1.0567312835613456,-1.1122752372232192,0.15957359104677346,-0.5955439604621428,-0.11039038612979639,-1.2492015813500281,-0.6925001704907493,-0.2360564709421484,-0.3711336838161621,-4.016415103565341,0.8988531645642187,-0.13851129214703822,1.478939335383345,0.24743681020934866,0.993728046069638,0.05089619078636227,0.3036551297769526,0.7046293384209015,1.4726011785988475,0.7840637522974027,0.04946070870304207,-0.9323411394225821,-0.14348383353477095,0.08013569323530324,1.0058106289903708,0.0418277753616333,0.6679281237251806,-0.4625605055277654,2,LINC01089
UG0898H09,0.105612875990526,-0.4004153682472918,-2.391513283116432,-0.23292948287774717,-0.34576774557631224,-2.391513283116432,-0.3043372578582433,-0.08549323744000799,-0.48649346135525484,-0.13342122266086504,0.09010689670763787,-1.3654093499386486,-0.32156600565279986,-0.9010654651271408,0.5480454116936282,-0.24209605023869044,-0.01108566351667976,0.3996675479801494,-0.801420476810271,-0.1815768236338548,-0.7433625581354303,-0.6411680223810726,-0.47129419199092276,-2.391513283116432,-0.7515972042526975,-1.3507701949584405,0.2618575355144014,-0.20423906491366678,0.4401577105982959,0.40047599615396945,-1.0170907647435004,-0.051414484016199066,-0.3615161039799158,0.6836781078459625,0.808116716983347,0.9130703278184752,1.5876897579298963,2.0399925041442577,0.09805076549173353,1.5041721677109534,0.10385911806215657,1.2584086523093345,0.1246085972687425,1.6882220585415613,-0.7456337742208089,1.0565228864297527,1.9308267659378495,1.6761683193449595,0.756218545706276,0.9534586880118088,0.906890182861556,0.3603161604195157,-0.7176994955339293,-0.6527909780471155,2,UG0898H09
PGM5P2,0.6223123477952066,-0.08736190979900625,1.2691319677240012,1.8966959732092559,0.30539868492559347,0.8292083931920107,2.1488181264343216,1.5442261481772335,2.0178096296824717,-0.8332033524347154,-0.8114969219843154,-0.4236146112769752,-1.1692498034388943,-0.789493638340819,1.2427974390642658,-0.9354967180283019,0.2810969798741499,-0.7042936827660677,-0.9398308025375686,-1.0485374272937944,-1.2293709487866022,-0.06504109593944735,-2.8797572960693048,-1.0353982443044376,-1.2377717399373933,-0.8313759261466107,-0.7698313612496793,-0.11800133115693413,1.5592502950541656,-0.9532776576973375,-0.9522121610813968,-0.5144282000551864,-0.39651289593839417,0.268248190326578,-0.009710926800829463,0.5180789923540807,1.3823876948121157,1.6664681405759083,-0.357379116332754,-0.13701469223698415,-0.7993961179950374,0.9881422353949207,-0.09860930326620176,0.5689193431925538,-0.5715100156742473,0.6757467979791707,0.7596645364572957,0.4740283437786024,0.3469507941834127,-0.39444461451510787,0.12175833102795339,-0.3610422532465888,-0.5323338655002574,0.49985924661593284,3,PGM5P2
RP11-486O12.2,-0.2810313661904119,-0.7643703629357753,-0.5370531228235111,1.2552710875948583,1.188213644629098,-0.03161282699793986,1.8070730588831603,1.7123273889842152,0.3262770815432335,-0.3490026843136074,-0.646301673395723,-0.0999185347340253,0.3117122461164307,0.8267125368913991,-0.23368939860115717,-0.5466171727143976,-1.7601384735236492,-0.4550552178271777,-1.2389242259293876,-1.6754888098895184,-1.4021110855383898,0.8819792107238356,-2.1770700045158637,-0.7409256728000693,0.3043146035887733,0.4917261472472563,0.7117799800047032,-1.5999971767190977,0.28457614030308664,-0.027226862955832886,-1.259242877834771,0.2578319602165321,-0.3566317862712006,0.2916067802152607,-0.11737545858999365,-0.40668737473999306,1.568017669398907,1.6129987912334052,-0.2938164581140849,0.3853044218383214,1.0291056628872928,1.0755772550426486,-0.24891572297979636,1.2826098580653855,-1.7202151329984325,1.167298896603624,-1.1201762601564378,0.5352727271118475,0.6190200042118936,0.29267887160045475,1.427077627004254,0.5448711117874047,-1.6729872697067913,-0.4286517499302078,2,RP11-486O12.2
RP11-326N17.2,-0.5453181402740415,-0.26537171822329214,-1.1769256473559855,-0.01710734596142436,-0.3707356453676789,0.10873991888940733,0.9327504191419944,0.7012386875510003,0.3974686366534332,-1.3643975306594243,-1.0463676192855833,-1.0992315356329003,-0.4030810048106955,-1.0223035898674742,-0.5135987099012735,-0.7232623814412594,-1.1436106695477912,-2.1207163048448505,-1.1871126709254922,-1.0050639712317795,-1.5070079968091428,-1.7433467394871078,-1.8156765270279562,-0.49504394132289964,-0.9500448216381984,-1.0681254892285332,-1.0008167013725568,0.6782593237016167,0.9548491318698716,0.34662924229948366,-0.05692812128321998,0.24906399461750203,0.1230292290585271,0.3521930802511341,0.2504537877503343,0.0826194485890175,1.35408191399576,1.086149928879067,1.177111951668398,1.5113027854571797,0.7353074256172832,1.8560732698204863,0.9580835535755817,1.247406521171032,0.842192168898003,0.8265639269170555,1.6053129896456753,0.9401932857615132,0.963930986409952,0.3106836997157447,1.284051621579541,0.4609563011955999,-0.7425655479780748,1.0470631407973279,2,RP11-326N17.2
LL22NC03-2H8.5,0.4103223574725329,-0.21276580013631352,-1.6346840344040727,-0.364067667469532,-0.7779368504131108,-0.22438473006459494,-0.4073545734577051,-0.3717087626887516,-0.41379769203368144,-1.6346840344040727,-0.7739761866295194,-0.2004385737059745,-0.635846457912591,-0.7646770734050791,-0.6756608381252897,-0.8263008614359137,-0.4787540422606164,-1.6346840344040727,-0.3324871306897546,-0.4048793870573716,-0.28494094870928066,-0.7948511033393884,-0.062132202838018666,-0.557684878666966,-0.6758593109889688,-1.6346840344040727,-0.9155453768686092,2.0857495126253336,2.8700273003749026,2.910966273393498,0.26597107351624244,0.1662683295544131,-0.44192857046996153,0.20356934031701132,0.6722513447585514,0.007197070498698401,1.4027647692037608,1.7561595416465443,0.40412941273495573,0.19883679426035325,0.6937306887390935,0.9876306285291025,0.7643061488894455,0.37914392677364117,-1.6346840344040727,1.402138227469711,1.0665312993381995,0.7202731244873319,-0.5193176468361087,0.19095497866136849,0.27355885322154616,0.40128337170884815,0.2677203700602919,-0.2107679000118903,2,LL22NC03-2H8.5
RP11-138H10.2,0.8182568476008136,0.2513217357658686,0.9132773405605902,2.635292064502314,2.536794573288547,2.1868968948122682,3.1472790784693743,2.8605523582637358,2.621848819859208,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.0890407221947532,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,0.14912646688807216,0.02739159200777094,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.004929392056173365,-0.505653551408313,0.25670263203932914,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.07689612337249947,-0.505653551408313,-0.01086866046173579,-0.505653551408313,-0.505653551408313,0.008356181617656418,-0.027833836891186195,-0.505653551408313,-0.505653551408313,-0.505653551408313,-0.505653551408313,3,RP11-138H10.2
CH507-154B10.1,0.46703077672813953,-0.49046413369340247,-0.234664469310743,0.8377865965158084,0.6609862084540461,2.0227445349227797,2.584571599431072,1.7492987861585958,2.172377101034774,-0.11601405499336338,-0.4195982272285158,-0.8629008100182755,0.625051573893664,0.7085554462363937,-0.6113188314259683,0.8680470779853904,0.3201697421174154,0.3374951879962341,-1.2476638986650406,-0.785683645496764,-0.36745093422865444,-0.8639397441421346,-2.675515246800347,-2.675515246800347,0.7762403810458394,0.16865117478428687,0.3392745544971676,0.32060715998519174,-0.2680602413325832,-0.9468086410990921,-0.9458525287158407,0.09199477781548918,1.0326020212239346,0.35862568522059896,0.7332298716143785,-0.15244883594968917,-0.3081403295096761,-0.9044551099861498,-0.41208523978910194,0.7193771355772806,0.6935567036620722,0.46025828656987927,-1.20741589295843,0.27221512778182705,0.788008321215774,-1.0248582507931023,-0.47968802629557783,-0.7856869121392334,-0.5899337822064371,-0.19553309826692353,-0.5623823707144885,1.0817957225316588,-0.5690790769210949,-0.48739397551866354,3,CH507-154B10.1
RP4-717I23.3,0.3719366856477504,-0.4625054786084111,-0.8424388983346306,0.2595844151965444,-0.4095311877862965,-0.07688911342074062,1.2068883808957651,1.489413636490786,0.7658942244910311,-1.2263603390058184,-0.7493276763447864,-0.4459968074417457,0.22971290088664154,-0.08987630865205916,-1.0824163734090144,-0.5170646191880321,-0.044540794339172414,-0.30041169746094415,-0.849687054494641,-0.7197847661310888,-0.7937901362357028,-2.3667440912487407,-0.8580128042596631,0.07360586242916825,-1.0826821690655233,0.11190342791867754,-0.7167444664584625,-0.8184803744783916,-0.6389451920501033,0.36484604743592997,-2.3667440912487407,0.04509855084360049,-0.769401181421929,1.0059199277442854,0.8353162396149119,0.9799001746670277,2.2615213683272906,1.6005832854080326,0.9121159355170028,0.08871436963883685,1.359184624970412,1.4519663714519082,0.1225419203096723,1.1441885371383207,0.6516637045433114,1.3114602965770468,1.250734337260923,-0.07318891672632437,0.6711875152033707,0.325050366304077,-0.5251811217853991,-0.3970641100571777,0.6996207539899307,-2.3667440912487407,3,RP4-717I23.3
LINC01232,0.23557156214549071,0.6765063786500629,-0.9147103239807304,0.11054363703432905,0.5271600139994971,0.41598919826143854,0.9130588103743226,0.684329119323776,0.8950592148275047,-1.381587307440902,-1.366654333993815,-0.09011268163560089,-2.768378639811841,-0.7805552228049717,-0.5807636841215238,-1.4518688102644655,-2.768378639811841,-0.9690274373644617,-0.6476578219212105,-0.5379717760028669,-0.3223148973936218,0.20405282307203482,-0.93364935016864,-0.3174856128013517,-0.8651948203902,-1.3803303923264236,-0.2048075256686866,-0.14197160316215193,-1.2693773631004697,0.7622769090346949,-0.9352991895234997,0.5269607801114188,-0.40683379331353703,0.4471739263703578,0.9886306651280372,0.4629355134580335,1.8539505045491231,1.3094249447925972,0.5519749171734709,0.21764120119200434,0.2909868716506505,1.5022483912306754,-0.12352994533495772,1.0523650704241116,1.403530991037921,0.9729849211933723,1.1080941391856682,1.2060105969235018,1.1046369554945492,0.2048051006177634,-0.5289013068139996,0.5473399357544387,0.960548733013536,-0.4494293468727021,2,LINC01232
RP11-631N16.2,0.5405174655093664,-2.4531110785431016,0.12479016473886263,0.05159482243963565,-0.08117298391895236,-0.16422954559830122,0.8958987512375073,0.6118805120636578,0.3068592485607601,-0.5135426275766023,-1.0562031371082667,-2.4531110785431016,-0.18426964851216834,-0.4721178790519065,0.5746112743236762,-0.6104885132521803,-0.5770647639394397,-1.40867770822209,0.48499114257474996,-1.0302866246160147,-0.8890001978836504,-1.0900826201456337,1.070186548160171,0.9248737060723609,0.19186256452168673,-0.5118107316811147,-0.811601136040619,-0.17102021464191697,-0.9592604126398212,0.6299803405319386,-2.4531110785431016,0.04086542866644688,-1.0738006527363873,0.01129283295563341,0.04190834101787926,-0.5419115613166919,1.6891966684869504,2.0073863918763344,-0.7431853018331831,0.5226487137835403,1.1051296995908473,1.2125904418442852,0.5636441803176301,1.3545044481785176,-0.2655295510645168,1.8733644152212385,0.7606962183724705,0.9022827878605914,0.35527369506760414,0.8090633151943294,1.0809872715147066,-0.7457238691501316,-0.2284013702295417,0.7498328961050215,2,RP11-631N16.2
LINC01588,0.2898632058197353,-0.48910933478508206,0.4308000547508401,0.8200699369448846,0.6198855354798717,0.04163890176154914,0.27637297181777987,1.6516795765119143,0.6745738980358289,-0.9072444121744301,-1.523549909561255,-0.07874903579280533,-0.5332854754655736,-0.8601978705610182,0.32858391873331877,-1.619996390211624,-0.9793871997156854,-0.26600939332558415,-3.110033592320128,-0.8432191197424164,-0.9450773996909058,-0.4678818541084725,0.3963193774572643,0.24877467257509778,-0.6345750553737048,0.60183962336153,-1.7844946783076088,-0.9790601389889273,-0.2223404006571073,0.10591361702000564,-0.21399918955372987,-0.02216570420813411,0.5918872768529266,0.2782926455688042,0.21090194320476977,0.5471956907511623,1.8159200923710275,0.8592720620799843,1.049565304299652,-0.15790826455246054,0.6567389840168794,1.8706194952446764,-0.6433484272985476,0.9242420898049382,0.3399916573861101,0.7168999574617958,0.24388758007112213,0.4997821874998697,1.0712641648148067,0.9917966431632091,0.6664432788555318,0.17411226067840374,0.39653783432018147,-3.110033592320128,2,LINC01588
AC159540.1,-0.43941544222611484,-1.3326261330406066,-1.37371258826795,-0.8379038663899263,-0.6632030016859133,-0.6175515822484295,-0.2937397790486574,-0.07491965211300286,-1.2643596530151051,-0.676113308753482,-0.6533923406088941,-0.9821325027066106,-0.3147097656154861,-0.38306361744890766,-0.7231504998028989,-0.3444013227612591,-1.6249123159774808,-0.8383328630307559,0.007064665349003705,-1.2525626985714704,-0.8925493507484138,-0.9832049821292962,-1.3890954942578597,-0.8886268454334978,-0.2737355994710632,-0.6741997605836448,-1.2495596854371744,-0.3002711971730864,-0.018036373615689844,-0.011607868848783566,-0.36517520252816077,0.2822278574747441,0.14884582731759657,0.6840749717587329,0.8539910255055728,-0.7074762488485189,2.1428195378519344,1.807746461160424,0.9822146398207846,0.4438700982769092,0.6652252240112556,1.4012158449047387,0.983304734299665,1.7026106357633268,0.10206619131285563,2.017414308752938,1.5477969452177287,1.5924762246156912,1.080855464039635,0.5927573230748602,1.4056918595321266,0.7880870842463983,1.480200933300601,-0.26881631519951843,2,AC159540.1
RP11-776H12.1,0.49833485407503303,0.8959090053782595,1.0082456958818398,0.6695246680561558,0.7612490693658007,0.3005855133417477,1.2414330239855793,0.5629020532947122,0.9534098975337981,-0.45534791741396946,0.7740707883106931,-0.10413660905019598,-0.15743134765631128,-2.2102127756355765,-0.8019629660791414,-0.5430617219133498,-0.25934982514860183,-1.2652399816014286,-0.845797388980601,-0.639991084002951,-0.4854877877531767,-0.9769844555905821,-0.5559071665127299,-2.2102127756355765,-0.23812428272559114,0.2377002396509225,0.6706372496788432,-0.14544364705278315,-2.2102127756355765,1.1473065516901462,-0.5573947639006946,0.04626429149315494,0.23096950753874618,0.26808951401034953,0.2507746469344255,-2.2102127756355765,1.3476141596501416,1.1361751751687525,-0.6631218986828915,-0.8274020190410423,1.0091795049136523,1.3880589200721052,-0.24511364068039837,1.2348064904455538,-0.23095293298657896,0.8385361749187252,0.9104933743342255,1.2478557918303697,0.760853430581127,0.04402036026270143,1.4770945226563321,-0.665418720211682,-0.19736043989125787,-2.2102127756355765,2,RP11-776H12.1
LINC00667,-0.7390323128591286,-1.1012154984568439,-0.7829956137270955,0.5511549035116439,1.048577502442146,-0.5507589612690669,-1.473206214450414,-0.20925998466868115,-1.138371972960854,-1.5348772064524794,-0.6025558803714636,-1.0776498337591027,-1.910008699230502,0.39038877489042134,1.0623907114193967,-0.15600331042149837,0.09248551328374299,-0.07121758761182262,-0.3587208652309476,-0.5454715374812327,-0.6886207533368544,-0.02248373182261285,1.1530419491784185,0.9552542456650788,0.631953497670373,1.026053962149558,-0.294238559168624,0.18143647966660972,-1.3530782367933,-1.202938492757213,-0.8158896745320923,0.419398658167172,-1.5393004997672073,-1.7416660963396844,0.5906506651284241,-1.5682925022687064,1.0596928206887226,1.520451362837791,0.4945948224594474,-1.297115881101964,-0.22826883832479467,0.6870297007974857,0.11966612704656969,0.8055887123071976,1.0776756656421196,1.9859580071691658,0.24325467731738398,1.2910161920551035,0.9233684734297444,0.6211788921230753,0.9808891106142618,1.480664357494928,1.6561911230407909,-0.046768163032759484,2,LINC00667
LINC00900,0.06147540038206086,1.5411821264789898,-0.6545304835067383,0.849580314501585,-0.16536283707358512,-0.8518219548129677,-0.003894972320551114,0.28251766192384853,-0.2546338979705436,-2.3769317378507124,0.16950741829972227,0.386530114313324,0.1882764477203548,-0.5298755425076699,-0.9256950153891071,-0.6588907946644189,-1.3572687481113326,-0.04206236687676658,0.3625223458183932,-2.3769317378507124,-0.9185720155318663,-1.106059046738726,-0.6721283472580445,-2.3769317378507124,0.890812148331301,-0.17648673305252088,0.21934082238975705,-1.1309570640743258,-0.006211267762012535,0.7096511217336368,0.49922443861195076,-0.883901058726679,-0.18261910324406755,0.4047953496020427,0.9798005006280546,-0.5949504015511466,1.3893019053313618,1.3312396257126726,1.0379899996957187,1.2060857181655176,0.46578556461182485,0.8817081489431683,0.43585757013054643,0.3710974371176529,2.235620844431781,0.14809012393096865,0.10257213206981983,0.9056019103478994,0.684826448848033,0.4826456170801365,0.9182225585408602,0.7039850501380777,-2.3769317378507124,-0.22219826325516542,2,LINC00900
