	random_trimmed_F1_S1_R1_001.fastq	random_trimmed_F2_S2_R1_001.fastq	random_trimmed_F3_S3_R1_001.fastq	random_trimmed_F4_S4_R1_001.fastq	random_trimmed_M1_S5_R1_001.fastq	random_trimmed_M2_S6_R1_001.fastq	random_trimmed_M4_S7_R1_001.fastq
hsa-let-7a-5p	70363.584359067	151085.484294628	68993.8372491447	141125.643994634	123775.563443643	139425.614729747	144298.14527982
hsa-miR-26a-5p	55453.7351273336	127004.036418472	96870.4069222329	95910.5086004086	97325.8236762761	109857.243106904	111479.704142148
hsa-miR-143-3p	36102.830825767	29287.0647527694	19518.2535744529	69467.1728244009	82394.7105717693	16486.4017972841	28163.3694973229
hsa-miR-451a	35769.440787684	121.177591074526	204.323130854235	654.354713334166	8028.4011639091	1436.44209492138	839.994514321539
hsa-miR-21-5p	31162.4370793629	41313.0548658118	29068.5011883724	34268.7596331161	19205.5125715547	21854.6133663532	25881.511650152
hsa-let-7f-5p	29700.9432656574	58844.2988423643	35324.1990365563	57298.9814587195	56863.8086637117	58005.9148111	53634.6077163674
hsa-let-7b-5p	25295.6579795434	47325.7546552982	21097.5735468237	48550.4501293321	39612.1855423915	40664.9350488959	52947.6254080646
hsa-miR-125b-5p	16160.1274349985	8327.59334217717	7696.3576033808	15655.6518225967	12920.1402036638	11294.9167085677	13217.7047967418
hsa-let-7g-5p	16083.2401517557	20902.4258194723	17748.8320319636	25065.1425378956	22095.011066046	19652.4793230544	19677.2784581095
hsa-let-7c-5p	14235.6497294159	21328.9095245114	8744.09736283219	20123.1835881034	17490.8044499072	21527.7149890615	25909.8668071123
hsa-miR-125a-5p	12785.5594002223	11067.1989976983	5479.82897455168	17641.5061840592	10266.1115757118	13308.2723465582	15499.2025022069
hsa-miR-199a-3p|hsa-miR-199b-3p	10492.9204089835	5467.8730569067	4015.1871063216	7011.36183349148	5890.31553923941	3053.29466472334	4528.92600557326
hsa-miR-10a-5p	9697.60149802208	9936.38530789029	4145.94272959603	8189.8330537186	5239.76770415488	4576.88954447618	8260.06610473036
hsa-miR-100-5p	9670.82257410636	6492.5677744141	6722.62232163401	7165.38623508119	7505.92787732382	6712.92220024573	7916.45490334373
hsa-miR-26b-5p	9123.95761147491	18629.9916663832	13443.5675724265	14024.569147641	13546.288065477	14855.3921627964	15635.1920102707
hsa-miR-30d-5p	8379.6850786444	11595.6679365511	10465.8444398282	12267.905907905	11308.653587201	13659.5675390401	14047.0751307458
hsa-let-7i-5p	7446.17481680947	11369.7886549429	6580.79803080578	11042.0087640998	10847.3321008478	8264.35755293084	9396.42122865368
hsa-miR-27b-3p	7282.1728194951	34943.9677653435	17229.9742647889	20846.22728682	24005.5998444881	28871.5703721371	32254.7593446689
hsa-miR-30a-5p	7011.87211063732	9512.26373912945	7931.00776528522	9374.54375617064	11229.0752511375	10723.0028723579	11667.6909096776
hsa-miR-99a-5p	6670.7661114261	5515.52915632051	3923.39542893099	6565.51714117587	6803.44150992299	4745.45860837423	5708.82226171296
hsa-miR-23a-3p	5344.87148910404	6549.25904509224	4449.08260125464	7987.94332839409	6727.1030043353	5204.4141552262	8702.82431768993
hsa-miR-146b-5p	4998.18780818835	1897.38596550903	1435.15337260064	3053.42098214254	1855.61290505474	968.259018918575	1526.06446363664
hsa-miR-16-5p	4931.25562773459	5526.15876957266	4155.27842394696	5182.6955547468	5912.48812905865	4272.69685345817	4000.02189661571
hsa-miR-10b-5p	4832.27951459524	6653.78357540506	2800.84806118312	8626.77256952541	4714.91516706388	3856.93175673805	5489.3158921027
hsa-miR-23b-3p	4223.98944964863	12578.9071623751	6966.63612907006	11762.7129010933	10233.7638933043	14689.6650375341	19915.6202389267
hsa-miR-30c-5p	4138.32715178942	4768.09018447339	3908.41359608039	6413.19175352534	5974.93079924593	7331.78065243964	8020.85998381955
hsa-miR-140-3p	4110.39839837223	2989.75588738846	4649.56710329392	3803.21340950853	3995.47031201592	2255.55196395327	2931.4814558714
hsa-miR-486-5p	3769.92783125393	26.928353572117	45.0014009131763	105.631797666891	749.767643408059	164.621926903865	165.521127929249
hsa-miR-126-3p	3730.95466288845	5438.81878068415	3259.94620403959	7247.11466422446	6684.37773993476	3727.57092031551	3559.64061891361
hsa-miR-191-5p	3727.98931312151	3859.61257185619	2446.06372466701	5074.25159607713	3927.02889321316	4324.16751986226	5193.38745254773
hsa-miR-24-3p	3653.00832615749	15353.7677018493	6567.07400108629	10520.118551334	12535.8659358149	11531.8501852049	12165.2987044118
hsa-miR-92a-3p	3553.79014364941	1994.82408698709	1460.84050765605	2781.90097865546	2463.5620316167	2259.13070149466	2759.11763553429
hsa-miR-29a-3p	3012.12967244565	4097.0072678209	4531.08204834302	3804.82454341637	4627.08538775709	2920.19720527965	3123.36495665623
hsa-miR-320a	2859.54023724452	1996.65474260273	1131.92219375177	2235.28913662986	2097.3936913751	1629.6412936631	4310.89021459452
hsa-miR-99b-5p	2426.38231746199	1498.06682766988	1180.21065351426	2561.87867353178	2176.20425511235	2317.65358599501	2721.37478477932
hsa-miR-335-5p	2171.66482421618	2931.29301450163	1317.56275543186	3446.18613553069	2196.70630734247	1491.70201283988	1510.29025692797
hsa-let-7e-5p	2118.07671771365	5221.26602945678	1547.51711898013	5123.20077353175	3231.09812029086	4576.52114502339	7140.96176850898
hsa-let-7d-5p	2071.26655353555	4173.18616279465	2628.24952041364	4287.02227536165	3659.71756777827	4188.85966370182	4974.56535217825
hsa-miR-181a-5p	1989.20503753618	2914.28563329818	1669.97124158921	2415.93923482505	3052.83151059121	2654.7917137911	3030.80853829718
hsa-miR-25-3p	1979.76433215573	1450.23356803519	954.812332418696	1541.09352286674	1593.41443708958	1251.71608359384	1398.93444153258
hsa-miR-101-3p	1843.96341629837	2845.1931471592	2496.09633810464	2058.56044072187	2180.70964436786	1472.5452412948	1900.53980919981
hsa-miR-151a-5p|hsa-miR-151b	1754.0043871442	2440.73636291484	1887.51528091048	3139.04542600841	2141.09765456522	1869.80265121999	2974.33831884699
hsa-miR-151a-3p	1680.62710974802	2438.78760048528	1687.80409487033	2278.6706258769	2190.17602403954	1871.89024811914	2302.31389605331
hsa-miR-103a-3p	1661.35233626292	4449.37894712972	3102.24564257864	4537.07025785876	2848.08941122156	3808.40828595629	5902.68654187901
hsa-miR-27a-3p	1505.55043881427	3475.70637323265	2323.74935796138	2497.34543718675	3200.37035312127	2277.39278865439	2413.20152723132
hsa-miR-22-3p	1427.36203271459	1838.56877218046	851.951987474293	2312.94383809827	2296.73607328497	1052.14883716818	1160.16049066858
hsa-miR-148a-3p	1423.79150952582	1058.70947991428	725.500846026337	1335.01484938183	952.155803447585	459.867774068405	563.477712702572
hsa-miR-186-5p	1386.694378768	1393.18797691531	1618.82058092392	1552.84015372209	1660.66623063948	1203.82415473114	1501.71888433286
hsa-miR-152-3p	1350.74707751164	1097.33040806377	740.426776515552	1113.3814103503	975.644574397645	794.690248161239	1055.07114095197
hsa-miR-196a-5p	1298.33905918166	1076.07118155946	307.127573437255	936.508200613004	702.43574504964	475.972093004652	316.852672654815
hsa-miR-98-5p	1040.88819931395	3701.58565484087	1712.48498742085	3193.45292985385	2549.1559904128	3716.36105125205	3481.92203882846
hsa-miR-1-3p	1014.69427637266	2276.86315861084	1280.44358747367	6275.92314457718	7786.57819229609	3069.39898365959	2304.61880296964
hsa-miR-30e-5p	1000.7752876707	1572.82844087667	1558.39012826909	1512.88403280761	1742.77568426232	1244.13758056501	1085.97129929908
hsa-miR-195-5p	997.446833850666	1436.4150708074	664.120053227992	796.017323849164	995.184801955238	547.441586845908	662.228568399265
hsa-miR-30b-5p	964.464882361246	1049.14282798735	1550.19111526627	1221.3176177278	1454.38014955867	1615.78245710576	1285.74190343823
hsa-miR-574-3p	917.927046222964	514.118960962391	418.540979673231	969.844025833448	777.053090697029	735.851592701354	737.066014838991
hsa-miR-214-3p	860.435571149664	240.937900382099	201.639817507859	588.386103143973	352.939032465126	211.777056860982	376.99633750291
hsa-miR-423-3p	832.718628430115	682.77549122986	532.637699255582	970.957172897048	650.244100977416	521.337854191075	986.716245214437
hsa-miR-199a-5p	796.045119067568	422.881447214758	313.835856803194	633.029159063091	563.198968113993	231.933769777919	350.345851282796
hsa-miR-423-5p	777.042673622288	667.53971223511	256.032815133351	985.603844786523	754.931123228977	546.704787940328	1163.83393606649
hsa-miR-145-5p	745.755207713976	278.141546764629	272.747621186816	859.232359724136	1004.09433576388	316.086730493802	639.323555918194
hsa-miR-28-3p	745.331586318699	508.095513452839	567.073553867404	754.303602307941	730.024926445724	451.341958160979	714.377087381326
hsa-miR-374a-5p	707.205660743774	1018.31694955611	734.025956137218	701.136183349148	1052.41336997042	744.482665595291	475.062923958816
hsa-miR-338-5p	674.586813307449	2594.33427440843	2051.78436983392	1804.88008359617	4037.13250704157	4259.22395918471	4277.47506666943
hsa-miR-204-5p	620.968448133824	1525.70382212547	521.177715172102	1144.60811481866	1535.42653380662	2692.47371496219	2098.47369064
hsa-miR-145-3p	610.801534647177	448.923999682529	259.554663900469	846.401875148957	861.136816016102	271.036740266913	470.705209320122
hsa-miR-221-3p	609.954291856623	814.937015998277	440.063388805619	845.991768336051	725.570159541402	628.594723446215	904.459879637761
hsa-miR-374b-5p	583.296402625267	738.935281245394	483.499523600076	593.453851617731	753.159340937485	731.11502830834	753.488476617872
hsa-miR-146a-5p	548.347637514918	1683.37641869905	1531.80855543155	1656.59717738713	1634.69696448133	1918.20332218416	1541.33447195735
hsa-miR-93-5p	539.935726951562	320.305679331497	281.859706092217	402.607716897877	336.841124788145	301.87703731476	376.492139114962
hsa-miR-9-5p	521.598972270288	3826.30645033278	3942.34632943977	4191.52597464228	3231.93338908542	6210.37271814695	6882.52408051501
hsa-miR-361-5p	521.417420243741	751.159336485368	450.405325661442	789.045508029774	473.268361232998	532.284580788263	659.851633141796
hsa-miR-28-5p	485.89374038266	542.110275859723	496.916090331955	762.037045065583	671.758600231243	383.135430901578	545.638693548028
hsa-miR-92b-3p	473.215357195442	354.320441738381	163.346699960622	421.296870228847	236.406380036165	453.236583918185	680.091597000855
hsa-miR-223-3p	460.597491350408	286.999557808089	447.051183978473	403.017823710782	398.347281478497	376.398983764847	358.052883784288
hsa-miR-222-3p	419.385181324179	644.863203963854	249.771750658474	677.67221498221	510.425167003137	415.765096720119	589.11980214679
hsa-miR-335-3p	403.287568303655	554.511491320567	168.377912485077	1089.88814863958	517.259184413176	237.880789515815	224.944509365989
hsa-miR-126-5p	396.388591294859	391.878408562649	288.567989458156	536.829818093022	448.463409152116	275.036505754347	289.842044729024
hsa-miR-224-5p	383.558914752185	128.618320351032	91.5121655836889	555.050277923528	314.466045564166	67.1539573942875	157.525982063214
hsa-miR-128-3p	382.106498539807	1026.11199927435	395.509206783506	823.084373500913	520.701504293788	859.633808838787	1270.9400793349
hsa-miR-182-5p	380.775117011794	7177.11486785265	3785.23274277333	8086.89624367938	3317.63702964242	7465.56228229566	10795.8958827448
hsa-miR-361-3p	368.369061864398	346.171071578398	315.289318199148	450.238693882448	349.294223179772	365.978542100216	378.148790961077
hsa-let-7d-3p	348.095752233287	231.371248455163	156.19119770362	372.259812742886	283.637033692212	339.138010539803	451.257557213552
hsa-miR-15b-5p	332.482277950222	167.239248500516	125.724410749979	186.364253121674	193.934227391552	146.728239196923	172.795990383928
hsa-miR-181b-5p	327.277786522534	523.15413222672	327.671691245444	499.920204931546	613.28978461202	549.862497535671	622.937108309881
hsa-miR-378a-3p	319.834153434096	137.889705243187	134.547666788236	335.955595352841	315.807537870581	120.887649008369	253.239642708696
hsa-miR-218-5p	314.44810997986	625.552739889112	380.695081017056	439.575916746911	608.4806612494	427.290736743119	469.120585815142
hsa-miR-148b-3p	303.19188433393	375.225347800946	229.087876946828	401.318809771603	339.929088210459	384.714285699249	464.366715300203
hsa-miR-30e-3p	300.922484002089	288.239679354173	399.506225622378	412.215933657372	432.998280864954	338.243326154456	301.726721016372
hsa-miR-574-5p	295.44566453458	583.565767543114	204.434935577001	465.764166085291	439.908231801771	400.397576689451	704.221091281229
hsa-miR-16-2-3p	278.077187328225	55.9826297946642	37.2309726809632	60.0513547468458	91.6770779968938	60.7332812170907	54.8855959452078
hsa-miR-144-5p	263.976646599721	1.41728176695352	3.242336960204	7.32333594473729	114.052157220873	12.6308383813707	6.19443733764812
hsa-miR-125b-2-3p	261.919056965519	158.735557898795	128.240017012207	194.742149442454	178.342543226426	141.36013288484	182.591844778349
hsa-miR-193a-5p	258.590603145486	184.246629703958	111.077992067679	462.717658332281	250.125037207428	160.622161416431	352.290616493453
hsa-miR-155-5p	253.68869842871	448.56967924079	591.502885791699	532.43581652618	345.85190329916	330.612194632378	528.327882228476
hsa-miR-30a-3p	236.71358394654	387.095082599181	308.385376568369	364.116263172338	435.175041965929	506.128219640175	492.85392421927
hsa-miR-197-3p	223.611579364046	35.4320441738381	72.1140461838477	110.37731935908	91.6264556457083	87.9948407235492	85.0654708809585
hsa-miR-425-5p	219.375365411277	154.483712597934	95.8166474101666	187.477400185275	160.675342662695	133.150087936949	209.026245975056
hsa-miR-183-5p	215.018116774142	11911.8989308026	6198.20226950171	14722.3951831432	5250.44902025502	13073.8650375973	17970.3508298817
hsa-miR-199b-5p	214.655012721048	195.407723618717	196.999921513085	260.417826194858	324.868938732781	124.045358603711	233.299796937701
hsa-miR-340-5p	209.571555977725	398.25617651394	451.635177611865	328.026863636673	434.187906117812	375.451670886244	338.389146654312
hsa-miR-342-3p	208.421726476259	196.293524723063	178.440337533986	355.855540226674	198.945840158914	272.510338078073	263.335615191181
hsa-miR-652-3p	177.436847278859	224.284839620395	141.768388466851	401.435983146719	239.089364648995	182.410357624295	293.299405103525
hsa-miR-185-5p	175.046412262653	146.334342437951	117.506763626704	160.29317715841	130.75753311208	157.990736753645	263.407643532316
hsa-miR-196b-5p	168.601315320225	234.914452872547	99.897519791113	219.758665029677	180.468681976216	136.097283559269	123.600633388421
hsa-miR-29b-3p	159.251385953041	287.531038470696	294.829053933033	225.500160410351	294.419594494718	249.511686525327	190.262863109273
hsa-miR-363-3p	154.077153196444	119.760309307573	124.494558799557	95.7892341571637	245.670270303106	144.096814534137	152.195884819192
hsa-miR-379-5p	152.201115588789	1737.94176672676	771.396684721639	1502.98288261032	916.213934105898	1395.91815511448	1669.04072079049
hsa-miR-150-5p	146.270416054912	86.0998673424266	183.86286658812	222.687999407571	157.638001591567	164.937697863399	121.799924860035
hsa-miR-127-3p	145.604725290905	676.043402836831	404.118170436461	654.061779896377	364.227816779487	600.701622020688	1257.97497793052
hsa-miR-493-5p	143.849722367615	1380.43244101273	625.212009705544	1302.38206441208	548.64504214817	1383.70834467916	1866.97460223069
hsa-miR-484	134.71160369807	83.6196242502579	50.7593441356075	87.1769910861527	88.8422263305073	54.2073480533826	99.1830257435054
hsa-miR-95-3p	128.72038682201	231.371248455163	114.2644266665	261.003693070437	186.7964758744	116.098456122099	198.005909781333
hsa-miR-532-5p	127.933661373638	180.703425286574	156.5825142333	218.293997840729	146.602329033133	199.567246425657	262.615331779826
hsa-miR-139-5p	124.907794264517	242.000861707314	109.512725948959	321.933848130651	187.758300546924	233.144225122801	334.067446186186
hsa-miR-10a-3p	124.181586158328	132.161524768416	72.002241461082	103.932783727712	61.911135499835	69.7853820570731	87.7305195029699
hsa-miR-106b-3p	121.821409813214	54.2110275859723	48.7468591258257	72.559612540457	72.3393398440427	59.4701973789537	75.7738148744863
hsa-miR-338-3p	121.518823102302	662.933546492511	646.399004669636	331.776411640378	1294.51476451495	829.635567683032	508.808201780771
hsa-miR-365a-3p|hsa-miR-365b-3p	121.034684364842	23.0308287129948	27.4480594389684	104.342890540617	94.7144190680223	43.0501074831718	65.7618754566597
hsa-miR-487b-3p	120.97416702266	974.02689433881	521.680836424548	984.959391223386	469.319817840531	1044.25456317982	1473.41174626663
hsa-let-7a-3p	120.490028285201	63.0690386294318	64.7908368426972	79.2677882658364	92.8413920741597	73.8904045310185	76.9622825032211
hsa-miR-339-5p	118.492955993181	59.525834212048	126.842457977636	94.2659802806584	118.760035881123	97.4679695095772	140.743378578656
hsa-miR-9-3p	112.562256459303	2050.09807589827	1229.79604806083	1549.96940603176	1142.14148744667	2532.58835245134	3427.5406412712
hsa-let-7b-3p	110.504666825101	20.1962651790877	33.5973191910794	89.0517650880054	78.6165113910415	69.8906390435845	73.6849929815584
hsa-miR-7-5p	105.421210081778	399.319137839156	173.073710841234	329.901637638525	226.433776852626	325.033574347272	431.953961789253
hsa-miR-382-5p	100.519305365002	611.202761998707	254.802963182928	616.156193046416	283.890145448139	607.964354089976	1119.24839290365
hsa-miR-615-3p	99.6115452322653	113.382541356282	17.3297320286766	77.9788811395626	35.8912469905012	52.6284932557112	90.8997665129294
hsa-miR-505-3p	99.2484411791707	146.68866287969	88.3816333462505	137.034262197924	111.824773768713	113.572288445825	165.0169295413
hsa-miR-409-3p	97.4934382558805	477.269635021599	211.814047279534	566.005988496855	271.842025865997	503.865194430179	798.938359874336
hsa-miR-192-5p	90.5642025759933	55.805469573795	63.085814820521	46.5764166085291	74.7945238765382	43.8921633752632	55.497836844859
hsa-miR-125b-1-3p	88.8999756659767	101.689966778915	61.1571833528134	124.086604247629	88.8928486816927	105.78327144398	139.230783414812
hsa-miR-320b	88.874760106734	62.0651307111731	29.5537150510549	58.7819765164246	60.7805696566927	44.6815907740988	114.483045873026
hsa-miR-20a-5p	88.1737675597876	75.8245745320136	93.6364553162363	88.9931784004475	68.2389293980193	77.1533711128726	75.4496873393768
hsa-miR-142-5p	86.1766952677678	76.1788949737519	98.6676678406908	76.3970405754994	83.375012402476	60.5227672440679	42.568749611047
hsa-miR-455-3p	85.208417792849	371.682143383562	306.959866353107	238.096298235299	341.751492853136	343.769317946306	317.71701274844
hsa-miR-1247-5p	84.9663484241193	54.2110275859723	26.6654263796088	68.1949043173936	26.9817131818578	24.8406488166957	66.1940455034723
hsa-miR-181a-2-3p	83.8770362648358	100.6270054537	73.0643863273557	155.020375278199	147.969132515141	150.2017197518	167.609949822176
hsa-miR-140-5p	83.5139322117412	123.303513724957	77.5365752379819	126.898765250408	147.86788781277	64.522532731502	90.1794831015749
hsa-miR-151b	82.4851373946401	97.2609612571856	93.3289923286307	132.523087255966	90.2343409881078	74.7500032541952	113.444637288323
hsa-miR-99b-3p	80.0644437073432	59.1715137703096	42.2621852054177	74.8152000114361	57.5576132978842	59.049169432908	118.846762873481
hsa-miR-195-3p	78.8540968636948	28.6999557808089	22.5845539986624	32.3984382195178	26.7286014259304	15.0517490711334	24.705721009457
hsa-miR-502-3p	77.0688352693134	135.173248523192	79.6049626091466	140.754516857851	105.117312236637	98.6257963612028	145.281164070189
hsa-miR-106b-5p	75.1625389905671	64.8406408381237	42.4485264100271	46.635003296087	64.1891413031813	46.839358997583	48.3310169018824
hsa-miR-411-5p	75.0415043062023	317.47111579759	204.82625210668	301.545680860503	244.050355065171	307.771428559399	312.386915504417
hsa-miR-654-3p	68.8687354035953	145.980021996213	68.0331738029012	117.114788428239	93.7019720443128	143.044244669023	216.445165112007
hsa-miR-27b-5p	68.1425272974062	278.141546764629	119.463346275103	200.659404885802	174.090265726846	254.932421330665	310.298093611489
hsa-miR-19b-3p	67.4768365333996	57.3999115616177	74.4060430005436	45.6976162951607	57.1020121372149	45.6289036527016	44.2254014571621
hsa-miR-500a-3p	64.4207107531873	103.993049650215	54.2811929027256	113.541000487207	75.8322820758404	79.8900527621696	101.451918489272
hsa-miR-132-3p	62.5144144744411	77.2418562989671	36.4483396216036	75.8697603874783	50.1161276736195	43.9974203617746	85.3535842455002
hsa-miR-421	62.211827763529	134.641767860585	73.958824109481	133.401887569334	114.457136030357	172.937228838267	219.758468804237
hsa-miR-340-3p	61.3040676307927	227.119403154302	105.879072459076	183.962198931801	203.248740009679	255.984991195779	222.783659131926
hsa-miR-151a-5p	60.9409635776981	99.7412043493543	73.0084839659729	115.913761333302	83.7293688607744	88.3106116830834	124.933157699426
hsa-miR-29c-3p	59.2162193254991	129.504121455378	120.273930515154	94.7053804373426	137.13594936145	79.4690248161239	67.6226076026586
hsa-miR-339-3p	58.9438912856782	82.9109833667812	74.1824335550123	73.9363996980676	75.1741915104292	63.6804768394106	67.3464989616394
hsa-miR-497-5p	56.7047496249286	41.809812125129	24.8765508153583	49.0370574859609	43.7377114242497	16.7358608553162	30.1798749357507
hsa-miR-17-5p	56.4324215851077	66.2579226050773	61.4832804608799	65.2948632832776	47.0281642513055	55.0494039454739	72.5325395233913
hsa-miR-149-5p	54.1025039110845	199.12808825697	149.203402530767	263.171400510079	133.389895373725	266.194918887387	405.303475569139
hsa-miR-130a-3p	54.0419865689021	192.750320305679	86.3132459750859	112.779373548954	151.057095937455	149.885948792266	123.960775094098
hsa-miR-328-3p	53.4973304892603	73.6986518815833	40.9205285322298	101.999423038301	47.2306536560474	58.9439124463966	145.497249093595
hsa-miR-1301-3p	53.1947437783482	130.035602117986	55.3433377689994	158.711336594346	81.1982513015006	148.096580021571	249.290088669769
hsa-miR-660-5p	52.5290530143416	50.6678231685885	52.8277315067721	77.21725420131	60.0887308571579	61.3648231361593	70.2996609481926
hsa-miR-369-3p	52.2869836456119	215.781149018674	104.034294533442	117.290548490912	89.7534286518458	154.517256198768	167.177779775364
hsa-miR-15a-5p	51.863362250335	60.5887955372632	52.548219699858	68.2534910049515	74.7692127009454	52.9442642152455	44.9456848685166
hsa-miR-133a-3p	50.0781006559535	43.5814143338209	37.5384356685688	157.686069562083	546.847948681085	82.6267344114666	98.3546998204477
hsa-miR-194-5p	48.1112870350248	52.4394253772804	65.517567540674	53.1967123025716	62.4173590116897	49.57604064688	49.4834703600495
hsa-miR-320d	46.6013793475734	46.1620482178154	22.0562766835946	37.2464866149338	49.9440116795889	36.297871798464	69.5001463615892
hsa-miR-23b-5p	46.2957667695522	59.8801546537864	43.4361347944571	81.4940823930365	65.2015883268908	97.0469415635315	181.511419661317
hsa-miR-320c	45.1691355825895	39.5244452759164	15.1057497516631	31.2608800361019	30.7159552876396	24.4511979666034	63.4557680679733
hsa-miR-432-5p	44.9643852415389	258.653922469018	119.966467527548	326.034916259704	144.020589122674	361.978776612782	661.220171623369
hsa-miR-374a-3p	44.4802465040796	96.0208397111013	73.5675075798012	74.8152000114361	80.8438948432023	59.1544264194194	49.6275270423204
hsa-miR-584-5p	43.8145557400729	78.6591380659206	60.8217691845165	70.304025069478	114.254646625615	111.782919675131	122.088038224576
hsa-miR-511-5p	43.4514516869784	29.0542762225473	12.9134454794332	37.3783066619391	25.8173991045919	25.6827047087871	17.4308585547773
hsa-miR-143-5p	43.2698996604311	27.2826740138553	22.6404563600452	59.0553810583615	63.9866518984394	15.5780340036905	30.2519032768862
hsa-miR-134-5p	43.0278302917015	82.5566629250428	43.1007206261601	83.6032031451209	35.1825340739046	53.6810631208254	172.435848678251
hsa-miR-345-5p	42.5436915542421	28.3456353390705	20.8515807957947	38.6672137882129	37.35929517488	24.6301348436728	41.272239470609
hsa-miR-664a-3p	42.4831742120597	36.1406850573149	27.7275712458825	52.6108454269927	40.9028597578632	42.8395935101489	55.1016809686141
hsa-miR-452-5p	41.817483448053	25.8653922469018	15.0936375733635	46.4592432334133	30.3734107112845	9.15735782649375	19.4476521065697
hsa-miR-324-3p	38.6100643123847	35.0777237320997	27.3362547162027	34.7419057218337	40.1435244900811	37.0504592520207	41.5603528351508
hsa-miR-664a-5p	38.4890296280199	47.1246187512047	30.0195680625784	55.0714863044244	37.1568057701381	62.5226499877849	79.8074019780711
hsa-miR-193b-3p	38.2469602592902	4.25184530086057	4.30448182647773	7.0304025069478	13.3136783617797	4.73656439301401	9.07557098306585
hsa-miR-107	38.1561842460166	73.1671712189757	58.4738700064377	72.8818393220255	51.1538858729217	76.5218291938041	115.353388328412
hsa-miR-501-3p	37.7628215218308	61.2974364207399	28.370448401785	88.4366048686475	52.470067003744	22.9986515527458	100.659606736782
hsa-miR-1271-5p	37.3997174687363	13.4641767860585	29.1251302804532	32.9843050950967	47.3318983584184	33.892749656678	29.24350650099
hsa-miR-34a-5p	37.2786827843714	129.326961234509	80.3316933071233	163.691205036768	63.733540142512	87.7843267505263	92.8445317235863
hsa-miR-629-5p	36.4314399938175	39.3295690329603	23.9821130332331	31.2267044683598	23.0837921405762	21.5776822348416	46.0981383266837
hsa-miR-1180-3p	36.4314399938175	24.8024309216867	11.7953982517766	31.2852911559177	22.1219674680522	31.156068007381	37.2386523670242
hsa-miR-206	36.3709226516351	17.3617016451807	21.4665067710058	79.9122418289733	135.414789421144	90.0999804537776	12.8210447221089
hsa-miR-329-3p	35.5236798610812	231.371248455163	104.425611063122	289.125303098228	142.299429182368	273.03662301063	364.679491168749
hsa-miR-744-5p	34.3738503596152	51.3764640520653	38.8521411610652	78.8576814529311	48.6987018404262	55.9967168240767	91.6920782654193
hsa-miR-146b-3p	34.192298333068	12.4012154608433	9.55930379646353	24.0791285862962	15.9460406234244	7.47324604231099	8.93151430079496
hsa-miR-2110	34.0712636487031	23.3851491547332	14.0314927070897	43.9986023559816	30.6265224672119	28.3141293715726	51.7163489352482
hsa-miR-543	32.6793647785074	113.028220914544	42.5975993737147	108.619718732343	44.092067882548	90.5210083998233	141.679747013417
hsa-miR-10b-3p	32.4372954097778	90.3517126432872	38.5726293541511	87.5285112115	52.7991122864496	36.9452022655093	66.0499888212015
hsa-miR-331-3p	32.3162607254129	25.5110718051634	19.5099241226068	33.394411908002	17.4140888078031	16.8411178418276	32.6288385343558
hsa-miR-454-3p	31.7110873035887	50.6678231685885	35.2184876711814	53.8411658657085	42.7758867517257	54.8388899724511	66.7702722325559
hsa-miR-24-1-5p	31.4085005926766	153.775071714457	88.7170475145475	97.8397682216902	115.925184214736	143.360015628557	146.073475822679
hsa-miR-22-5p	30.9848791973996	48.8962209598966	30.0195680625784	58.4109274952246	43.5858443706933	59.8912253249994	56.9023894970002
hsa-miR-494-3p	30.9848791973996	68.0295248137692	29.4046420873673	66.0857835653093	52.6472452328932	68.4170412324246	92.1242483122319
hsa-miR-495-3p	29.6534976693864	92.4776352937175	44.9454985517934	83.9547232704683	67.2771047254952	108.309439120254	138.510500003457
hsa-miR-30c-2-3p	29.592980327204	76.1788949737519	31.9761507109774	59.4654878712668	60.2912202618998	82.731991397978	141.679747013417
hsa-miR-144-3p	28.6852201944676	0.354320441738381	0.223609445531311	0.703040250694779	16.8572429447629	2.21039671673987	1.15245345816709
hsa-miR-483-5p	28.3826334835555	42.8727734503441	6.59647864317366	38.3156936628655	22.2738345216087	18.5252296260103	41.4162961528799
hsa-miR-382-3p	27.7169427195489	121.177591074526	57.747139308461	104.049957102827	66.7708812136405	119.992964623022	181.94358970813
hsa-miR-130b-5p	27.4748733508192	59.525834212048	22.0814327462169	51.0290048629294	37.4605398772509	52.6284932557112	67.922725690723
hsa-miR-125a-3p	26.6276305602653	32.2431601981927	14.8141257664493	29.4691038416228	27.2854472889706	31.156068007381	39.1834175776811
hsa-miR-1260b	26.3855611915356	14.5271381112736	9.44749907369787	15.4668855152851	23.6912603548019	11.2624975567222	27.6588829960102
hsa-miR-493-3p	25.5988357431642	187.435513679604	124.829972967854	212.96260927296	64.796609517407	168.516435404787	385.567710098028
hsa-miR-24-2-5p	25.5383184009817	52.4394253772804	36.7278514285178	50.0330311744451	56.899522732473	43.4711354292175	55.7499360388331
hsa-miR-214-5p	25.0541796635224	11.3382541356282	7.15550225700194	13.1820047005271	8.60579970153062	4.42079343347974	7.92311752489876
hsa-miR-323a-3p	24.6002995971542	205.151535766523	109.624530671725	323.896502163841	121.594887547509	337.45389875562	467.607990651298
hsa-miR-203a-3p	24.2069368729685	23.3851491547332	9.55930379646353	37.1439599117075	23.1850368429472	12.7360953678821	24.5616643271861
